unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
321,object,grass,0.03383169304713141,green-c,63326720.0,2272681.0,955797.0,0.014785639117521975,grass,12961339.0,2003810.0,489728.0,0.03383169304713141,clouds,116722.0,261658.0,1568.0,0.00416122628791015,pasture-s,852992.0,986151.0,41403.0,0.023030582842902755,bubbly,1517824.0,247710.0,15959.0,0.009121643827786748
449,object,mountain,0.033749789821659694,blue-c,61494563.0,2413029.0,658405.0,0.010409699021111529,mountain,5469345.0,1828392.0,238256.0,0.033749789821659694,screen,677188.0,195671.0,23615.0,0.02780708488961947,highway-s,4076800.0,1033713.0,116119.0,0.023249867751723233,gauzy,1630720.0,305180.0,21807.0,0.011392863356169214
442,part,roof,0.033732157879637494,grey-c,159331282.0,2115474.0,1098058.0,0.006847938359936044,sidewalk,4001057.0,1588039.0,117328.0,0.021442429576692578,roof,443437.0,302439.0,24339.0,0.033732157879637494,street-s,28111104.0,1060058.0,303740.0,0.010521895581808448,flecked,1580544.0,204827.0,11824.0,0.006666865890782708
497,object,ceiling,0.03354554557593586,white-c,72511065.0,2003553.0,495449.0,0.006693522862976211,ceiling,12122565.0,1222326.0,433132.0,0.03354554557593586,roof,443437.0,204909.0,9573.0,0.01498654451581391,corridor-s,1530368.0,864371.0,30880.0,0.013063384914244039,cobwebbed,1505280.0,400180.0,34949.0,0.018684199130611902
290,object,sky,0.0334101781067745,white-c,72511065.0,2126512.0,1672465.0,0.022921434013559797,sky,36622673.0,1820290.0,1242862.0,0.0334101781067745,cloud,129326.0,99950.0,1434.0,0.006293835201587062,park-s,1179136.0,898663.0,29498.0,0.014401203729334702,,24924928.0,248692.0,134755.0,0.005381833401793571
83,object,field,0.03330319345555399,yellow-c,34166024.0,2568616.0,413830.0,0.011393743696795309,field,1883336.0,1255898.0,101177.0,0.03330319345555399,headboard,500152.0,342068.0,5911.0,0.007067961722282074,wheat_field-s,175616.0,664508.0,20871.0,0.025475646717192366,cracked,1593088.0,822871.0,41514.0,0.01748366460372845
7,object,sky,0.03324463187359582,blue-c,61494563.0,1662772.0,1347356.0,0.02179835718759911,sky,36622673.0,1530257.0,1227570.0,0.03324463187359582,arcades,36106.0,98295.0,1004.0,0.007526406141067635,lake-natural-s,551936.0,917878.0,25791.0,0.017860518842151406,,24924928.0,195623.0,126738.0,0.005070774915376057
383,texture,grooved,0.032843378907834876,green-c,63326720.0,2569090.0,730961.0,0.011217105712928147,grass,12961339.0,1114364.0,428366.0,0.03138824812489059,leg,2786636.0,256555.0,8931.0,0.002943386525874513,pasture-s,852992.0,512761.0,36183.0,0.027214061689117535,grooved,1505280.0,696708.0,70021.0,0.032843378907834876
27,texture,stained,0.0328069595562361,grey-c,159331282.0,2516735.0,1234585.0,0.007686685880667813,ground,7897548.0,1699061.0,184817.0,0.01963674930342702,leg,2786636.0,763461.0,44990.0,0.012835556803258787,snowfield-s,200704.0,556809.0,11161.0,0.014954069929470274,stained,1693440.0,603218.0,72953.0,0.0328069595562361
146,texture,gauzy,0.03265594397172458,grey-c,159331282.0,3073337.0,1568750.0,0.009753732234940702,floor,20378155.0,1709931.0,585251.0,0.02721738784676532,drawer,540514.0,534212.0,7186.0,0.0067313636959739215,garage-indoor-s,815360.0,1155534.0,26681.0,0.013723290606533338,gauzy,1630720.0,392854.0,63992.0,0.03265594397172458
